t [s],a [m/s^2],v [km/h],d [km],Pel [kW],FT [kN],E [kWh],I [A],R0 [N/kN],R0 [kN],Re [kN],R [kN]
2082,-0.00033868511153682814,144.8805593636824,55.38162398071543,1824.6124856830183,32.493551788061225,682.9081299129176,608.2041618943394,5.678032818778278,17.23682977911291,15.36152811671339,32.5983578958263
2083,-0.00030505567313771585,144.87934009728087,55.42186841119613,1825.1116444310471,32.503747827671106,683.4151053697041,608.3705481436824,5.677963447697289,17.23661918901018,15.36152811671339,32.59814730572357
2084,-0.000274756132155284,144.87824189685756,55.462112519806425,1825.5613772343463,32.51293434240029,683.9222057522692,608.5204590781154,5.677900965256121,17.236429510782358,15.36152811671339,32.597957627495745
2085,-0.00024745852843267,144.8772527747818,55.50235633851082,1825.966552140991,32.52121074859435,684.4294186834195,608.6555173803304,5.677844689265521,17.236258673504448,15.36152811671339,32.59778679021784
2086,-0.00022286687051708366,144.87636192407945,55.54259989610789,1826.3315626540364,32.528666773902145,684.936733006379,608.7771875513455,5.677794004742643,17.236104810270266,15.36152811671339,32.59763292698366
2087,-0.00020071408225611604,144.87555960334558,55.58284321854225,1826.6603730602271,32.53538338225411,685.4441386655624,608.8867910200757,5.6777483573565455,17.23596623829488,15.36152811671339,32.597494355008266
2088,-0.00018075922907664197,144.87483703264948,55.62308632918614,1826.956559606009,32.541433614195164,685.9516265987862,608.9855198686696,5.677707247500386,17.23584144091954,15.36152811671339,32.59736955763293
2089,-0.0001627850006339941,144.8741862994248,55.66332924909337,1827.2233478671076,32.54688334961155,686.4591886398604,609.0744492890358,5.677670224932744,17.235729051344347,15.36152811671339,32.59725716805774
2090,-0.00014659542800372804,144.8736002734225,55.703571997228494,1827.4636466358986,32.55179199944638,686.9668174305925,609.1545488786329,5.677636883935421,17.23562783792874,15.36152811671339,32.59715595464213
2091,-0.00013201381507535242,144.8730725298817,55.7438145906734,1827.68007862863,32.55621313255174,687.4745063413227,609.22669287621,5.677606858939469,17.235536690913413,15.36152811671339,32.59706480762681
2092,-0.00011888086527465938,144.87259728014743,55.78405704481368,1827.8750082928013,32.56019504338431,687.9822493991818,609.2916694309338,5.677579820575475,17.235454610430168,15.36152811671339,32.596982727143555
2093,-0.00010705298616230566,144.87216930903244,55.82429937350662,1828.0505669738343,32.56378126582324,688.4900412233412,609.3501889912781,5.677555472107963,17.235380695677772,15.36152811671339,32.59690881239116
2094,-9.640075582335404e-05,144.87178391828226,55.86454158923264,1828.208675679906,32.56701103797708,688.9978769665856,609.402891893302,5.6775335462174334,17.235314135153224,15.36152811671339,32.59684225186662
2095,-8.68075362586119e-05,144.8714368755613,55.90478370323178,1828.3510656645144,32.56991972245544,689.5057522626036,609.4503552215048,5.677513802096769,17.235254197837275,15.36152811671339,32.596782314550666
2096,-7.816822021617125e-05,144.8711243684308,55.94502572562677,1828.4792970281542,32.572539186210484,690.0136631784447,609.4930990093848,5.677496022831926,17.235200225242984,15.36152811671339,32.59672834195638
2097,-7.03880990480661e-05,144.87084296283803,55.9852676655339,1828.5947755234042,32.57489814370689,690.5216061716457,609.5315918411347,5.67748001303945,17.235151624243922,15.36152811671339,32.59667974095731
2098,-6.338184025165186e-05,144.87058956568146,56.025509531162854,1828.698767731819,32.577022466854345,691.0295780515712,609.5662559106064,5.677465596736054,17.235107860606828,15.36152811671339,32.59663597732022
2099,-5.707256434938281e-05,144.87036139105655,56.065751329906846,1828.7924147662075,32.578935464835844,691.5375759445618,609.5974715887359,5.677452615417727,17.23506845316037,15.36152811671339,32.59659656987376
2100,-5.139101168371407e-05,144.87015592982488,56.10599306842363,1828.8767446382008,32.580658136686,692.0455972625168,609.625581546067,5.677440926328016,17.23503296853813,15.36152811671339,32.59656108525152
2101,-4.627479055354474e-05,144.86997092218283,56.14623475270863,1828.9526834183948,32.58220939921657,692.5536396745775,609.6508944727982,5.677430400897047,17.235001016439977,15.36152811671339,32.59652913315337
2102,-4.1667698900502e-05,144.86980433293684,56.18647638816073,1829.0210653047225,32.58360629264963,693.0617010816067,609.6736884349075,5.677420923334598,17.234972245360996,15.36152811671339,32.59650036207439
2103,-3.7519112472060634e-05,144.8696543292208,56.22671797964158,1829.0826417040698,32.58486416610139,693.5697795931911,609.6942139013566,5.677412389362165,17.234946338742482,15.36152811671339,32.59647445545587
2104,-3.3783433043881344e-05,144.86951926041587,56.266959531529025,1829.1380894223892,32.58599684486127,694.0778735069196,609.7126964741298,5.677404705070374,17.23492301150331,15.36152811671339,32.5964511282167
2105,-3.0419590886559064e-05,144.86939764005692,56.307201047765204,1829.188018049637,32.5870167812282,694.5859812897111,609.7293393498791,5.677397785889453,17.234902006914652,15.36152811671339,32.596430123628046
2106,-2.739059620755963e-05,144.86928812952974,56.34744253189987,1829.2329766177502,32.587935190500936,695.0941015609937,609.7443255392501,5.677391555661616,17.234883093783974,15.36152811671339,32.596411210497365
2107,-2.4663134800716905e-05,144.86918952338337,56.38768398712944,1829.2734596024309,32.58876217356739,695.60223307755,609.757819867477,5.677385945805356,17.234866063918076,15.36152811671339,32.59639418063147
2108,-2.22072035881638e-05,144.8691007360981,56.427925416332144,1829.309912332798,32.58950682740063,696.1103747198646,609.7699707775993,5.677380894562563,17.234850729837603,15.36152811671339,32.59637884655099
2109,-1.999578215375e-05,144.86902079016517,56.46816682209968,1829.3427358668084,32.59017734464405,696.6185254798276,609.7809119556027,5.677376346320312,17.23483692271813,15.36152811671339,32.596365039431525
2110,-1.8004536741362716e-05,144.86894880534942,56.50840820676572,1829.3722913847903,32.59078110335439,697.1266844496566,609.7907637949301,5.677372250999928,17.234824490535615,15.36152811671339,32.596352607249
2111,-1.6211553532200525e-05,144.86888398901715,56.54864957243161,1829.3989041483908,32.59132474786864,697.63485081192,609.7996347161303,5.677368563506687,17.234813296395792,15.36152811671339,32.59634141310918
2112,-1.4597098322779685e-05,144.86882562742446,56.58889092098944,1829.4228670676514,32.59181426166696,698.14302383055,609.8076223558838,5.677365243234164,17.23480321702955,15.36152811671339,32.596331333742945
2113,-1.3143400005766257e-05,144.8687730778705,56.62913225414295,1829.4444439147746,32.59225503301927,698.6512028427485,609.8148146382582,5.677362253617787,17.23479414143766,15.36152811671339,32.596322258151055
2114,-1.1834455508096659e-05,144.8687257616305,56.66937357342621,1829.463872219405,32.5926519141266,699.1593872516984,609.8212907398016,5.677359561732764,17.234785969670185,15.36152811671339,32.59631408638358
2115,-1.065585406915534e-05,144.86868315759065,56.70961488022055,1829.4813658768396,32.59300927439883,699.6675765199975,609.8271219589466,5.677357137931947,17.23477861172714,15.36152811671339,32.59630672844053
2116,-9.594618950153554e-06,144.868644796516,56.74985617576973,1829.4971174975115,32.593331048447745,700.1757701637468,609.8323724991704,5.677354955519708,17.234771986568482,15.36152811671339,32.59630010328187
2117,-8.639064851358922e-06,144.86861025588777,56.790097461193675,1829.5113005233204,32.593620779317575,700.6839677472256,609.8371001744401,5.677352990458207,17.23476602122244,15.36152811671339,32.59629413793583
2118,-7.778669484038939e-06,144.8685791552543,56.83033873750078,1829.5240711338686,32.59388165742415,701.192168878096,609.8413570446229,5.677351221102907,17.234760649982597,15.36152811671339,32.596288766695984
2119,-7.003957895940503e-06,144.86855115204418,56.87058000559902,1829.5355699633926,32.59411655562722,701.7003732030859,609.8451899877975,5.677349627964356,17.234755813684725,15.36152811671339,32.596283930398116
2120,-6.306398287149026e-06,144.86852593779574,56.91082126630594,1829.5459236471488,32.59432806081906,702.2085804040989,609.8486412157163,5.6773481934936765,17.234751459055627,15.36152811671339,32.59627957576902
2121,-5.678308178081043e-06,144.8685032347619,56.95106252035769,1829.555246214144,32.59451850237442,702.716790194714,609.8517487380481,5.677346901889407,17.234747538126737,15.36152811671339,32.59627565484013
2122,-5.1127699026814845e-06,144.86848279285246,56.991303768417076,1829.5636403414467,32.594689977772994,703.2250023170311,609.8545467804822,5.67734573892353,17.23474400770599,15.36152811671339,32.59627212441938
2123,-4.603554502580438e-06,144.8684643868808,57.03154501108093,1829.5711984838154,32.59484437567495,703.7332165388322,609.8570661612719,5.6773446917848505,17.23474082890239,15.36152811671339,32.596268945615776
2124,-4.145053187720671e-06,144.8684478140846,57.071786248886625,1829.5780038910077,32.594983396702176,704.2414326510241,609.8593346303359,5.677343748937922,17.234737966697725,15.36152811671339,32.596266083411116
2125,-3.732215613120913e-06,144.86843289189312,57.112027482318005,1829.5841315239263,32.59510857215294,704.7496504653362,609.8613771746421,5.677342899996037,17.234735389561024,15.36152811671339,32.59626350627442
2126,-3.360494294480409e-06,144.86841945591692,57.152268711810756,1829.589648879643,32.59522128085528,705.2578698122472,609.8632162932142,5.677342135606846,17.234733069101317,15.36152811671339,32.596261185814704
2127,-3.0257945530435667e-06,144.86840735813743,57.19250993775715,1829.5946167343577,32.595322764343955,705.7660905391178,609.8648722447859,5.67734144734937,17.234730979755,15.36152811671339,32.596259096468394
2128,-2.724429440095975e-06,144.86839646527704,57.23275116051041,1829.5990898124414,32.595414140527474,706.2743125085102,609.8663632708138,5.677340827641266,17.234729098504317,15.36152811671339,32.59625721521771
2129,-2.4530791465935323e-06,144.86838665733106,57.272992380388544,1829.6031173889085,32.59549641599531,706.7825355966738,609.8677057963029,5.677340269655305,17.234727404623825,15.36152811671339,32.59625552133722
2130,-2.2087544515996095e-06,144.8683778262461,57.313233597677936,1829.6067438319417,32.595570497100475,707.2907596921827,609.8689146106472,5.677339767244185,17.234725879452128,15.36152811671339,32.59625399616552
2131,-1.9887638085770246e-06,144.8683698747301,57.35347481263641,1829.6100090914254,32.59563719993921,707.7989846947081,609.8700030304751,5.677339314872835,17.234724506186385,15.36152811671339,32.596252622899776
2132,-1.7906837071339292e-06,144.86836271518038,57.39371602549612,1829.6129491388538,32.595697259337385,708.3072105139133,609.8709830462846,5.677338907557426,17.234723269697167,15.36152811671339,32.59625138641056
2133,-1.6123319848825151e-06,144.86835626871905,57.43395723646611,1829.6155963634596,32.59575133694252,708.8154370684588,609.8718654544866,5.677338540810492,17.234722156361848,15.36152811671339,32.59625027307524
2134,-1.4517437958481294e-06,144.8683504643239,57.47419844573458,1829.6179799289057,32.5958000285103,709.3236642851057,609.8726599763019,5.677338210591487,17.234721153914528,15.36152811671339,32.59624927062792
2135,-1.3071499712800266e-06,144.86834523804623,57.51443965347102,1829.6201260944729,32.59584387046573,709.8318920979096,609.8733753648243,5.677337913262291,17.23472025131095,15.36152811671339,32.59624836802434
2136,-1.176957534339996e-06,144.86834053230632,57.55468085982802,1829.6220585042738,32.595883345811195,710.3401204474942,609.8740195014246,5.677337645547121,17.234719438606803,15.36152811671339,32.5962475553202
2137,-1.0597321549205234e-06,144.8683362952592,57.594922064942956,1829.6237984476707,32.59591888944625,710.8483492803963,609.8745994825568,5.677337404496453,17.234718706848206,15.36152811671339,32.59624682356159
2138,-9.541823513257813e-07,144.86833248022344,57.63516326893955,1829.6253650937663,32.5959508929578,711.3565785484778,609.875121697922,5.677337187454519,17.23471804797303,15.36152811671339,32.59624616468642
2139,-8.59145264721572e-07,144.86832904516697,57.675404471929184,1829.62677570255,32.59597970893336,711.8648082083952,609.87559190085,5.6773369920300665,17.23471745472214,15.36152811671339,32.59624557143553
2140,-7.735738500784481e-07,144.86832595224402,57.71564567401216,1829.6280458150186,32.59600565484486,712.3730382211215,609.8760152716729,5.6773368160699995,17.234716920559375,15.36152811671339,32.596245037272766
2141,-6.965253426704976e-07,144.86832316737815,57.755886875278776,1829.6291894243657,32.59602901654567,712.8812685515172,609.8763964747886,5.67733665763567,17.234716439599566,15.36152811671339,32.59624455631296
2142,-6.271508728543583e-07,144.8683206598869,57.79612807581034,1829.6302191301256,32.59605005141949,713.3894991679423,609.8767397100419,5.677336514981515,17.234716006543707,15.36152811671339,32.596244123257094
2143,-5.64686115147715e-07,144.86831840214376,57.83636927568006,1829.6311462769684,32.59606899121562,713.8977300419081,609.8770487589894,5.6773363865358295,17.234715616620562,15.36152811671339,32.59624373333395
2144,-5.084428681658531e-07,144.86831636927374,57.87661047495387,1829.631981079674,32.59608604460193,714.4059611477635,609.8773270265581,5.677336270883444,17.234715265534096,15.36152811671339,32.596243382247486
2145,-4.5780147340964904e-07,144.86831453887942,57.91685167369112,1829.63273273566,32.596101399463606,714.9141924624123,609.8775775785534,5.677336166750142,17.234714949416162,15.36152811671339,32.59624306612955
2146,-4.122039888430537e-07,144.8683128907941,57.95709287194524,1829.6334095263035,32.59611522497292,715.4224239650584,609.8778031754345,5.677336072988616,17.234714664783873,15.36152811671339,32.59624278149727
2147,-3.711480422908616e-07,144.86831140685976,57.99733406976436,1829.6340189081743,32.59612767345296,715.9306556369773,609.8780063027248,5.677335988565836,17.234714408501258,15.36152811671339,32.59624252521465
2148,-3.341812969663494e-07,144.8683100707268,58.037575267191805,1829.6345675951802,32.596138882055705,716.4388874613094,609.8781891983933,5.677335912551651,17.23471417774466,15.36152811671339,32.59624229445805
2149,-3.0089646809719195e-07,144.86830886767413,58.07781646426658,1829.6350616325349,32.596148974273,716.9471194228739,609.8783538775117,5.677335844108562,17.234713969971665,15.36152811671339,32.59624208668505
2150,-2.709268361620842e-07,144.86830778444687,58.11805766102382,1829.6355064633535,32.59615806129704,717.4553515080027,609.8785021544512,5.6773357824824835,17.234713782893103,15.36152811671339,32.59624189960649
2151,-2.439422063835616e-07,144.86830680911027,58.15829885749515,1829.6359069886234,32.59616624324539,717.9635837043884,609.8786356628746,5.67733572699443,17.234713614447767,15.36152811671339,32.59624173116116
2152,-2.1964527135537589e-07,144.86830593091832,58.19854005370904,1829.6362676211963,32.59617361026396,718.4718160009498,609.8787558737321,5.677335677033054,17.234713462779794,15.36152811671339,32.59624157949318
2153,-1.9776833522120114e-07,144.86830514019536,58.23878124969114,1829.636592334406,32.59618024352019,718.9800483877094,609.8788641114687,5.677335632047891,17.23471332621813,15.36152811671339,32.59624144293152
2154,-1.7807036459507953e-07,144.86830442822935,58.27902244546453,1829.6368847058427,32.59618621609724,719.4882808556832,609.8789615686143,5.6773355915433035,17.23471320325817,15.36152811671339,32.59624131997156
2155,-1.6033433302131852e-07,144.86830378717602,58.31926364105,1829.6371479567701,32.59619159379922,719.9965133967823,609.8790493189234,5.677335555073024,17.23471309254518,15.36152811671339,32.59624120925857
2156,-1.4436482983573276e-07,144.86830320997242,58.359504836466265,1829.6373849876136,32.59619643587614,720.5047460037233,609.8791283292046,5.677335522235229,17.23471299285934,15.36152811671339,32.59624110957273
2157,-1.2998590736696002e-07,144.86830269025904,58.39974603173019,1829.6375984099143,32.596200795676694,721.0129786699483,609.8791994699714,5.6773354926681225,17.23471290310234,15.36152811671339,32.59624101981573
2158,-1.1703914234534484e-07,144.86830222230978,58.43998722685693,1829.637790575105,32.59620472123604,721.5212113895525,609.879263525035,5.677335466045935,17.23471282228525,15.36152811671339,32.59624093899864
2159,-1.0538189053260496e-07,144.86830180096885,58.48022842186016,1829.637963600414,32.59620825580501,722.0294441572192,609.879321200138,5.6773354420753535,17.234712749517644,15.36152811671339,32.596240866231035
2160,-9.488571512391406e-08,144.86830142159403,58.52046961675218,1829.6381193921918,32.59621143832663,722.5376769681616,609.8793731307306,5.677335420492271,17.23471268399778,15.36152811671339,32.59624080071117
2161,-8.543497179314316e-08,144.86830108000547,58.56071081154407,1829.6382596669166,32.59621430386517,723.045909818069,609.8794198889723,5.677335401058896,17.234712625003798,15.36152811671339,32.59624074171719
2162,-7.69255343082305e-08,144.86830077243957,58.600952006245805,1829.6383859701032,32.59621688399249,723.5541427030607,609.8794619900343,5.6773353835611085,17.234712571885687,15.36152811671339,32.59624068859908
2163,-6.92636475827184e-08,144.86830049550767,58.64119320086635,1829.6384996933323,32.59621920713587,724.0623756196422,609.8794998977775,5.677335367806128,17.23471252405822,15.36152811671339,32.59624064077161
2164,-6.236489457026573e-08,144.86830024615853,58.6814343954138,1829.638602089582,32.59622129889119,724.5706085646672,609.8795340298607,5.67733535362036,17.23471248099442,15.36152811671339,32.59624059770781
2165,-5.615326632505192e-08,144.8683000216449,58.72167558989544,1829.6386942870322,32.59622318230497,725.0788415353024,609.879564762344,5.677335340847515,17.234712442219838,15.36152811671339,32.59624055893323
2166,-5.0560324367296423e-08,144.86829981949313,58.76191678431782,1829.6387773014958,32.596224878128275,725.5870745289973,609.8795924338319,5.677335329346863,17.23471240730726,15.36152811671339,32.59624052402065
2167,-4.552444681222621e-08,144.86829963747596,58.80215797868684,1829.6388520476091,32.59622640504534,726.095307543455,609.879617349203,5.677335318991692,17.234712375872018,15.36152811671339,32.59624049258541
2168,-4.09901493534404e-08,144.86829947358797,58.84239917300783,1829.6389193489108,32.59622777987945,726.6035405766074,609.8796397829703,5.67733530966791,17.234712347567772,15.36152811671339,32.596240464281166
2169,-3.690747398261581e-08,144.86829932602342,58.88264036728555,1829.6389799469125,32.596229017778235,727.1117736265927,609.8796599823041,5.677335301272789,17.234712322082665,15.36152811671339,32.59624043879606
2170,-3.3231438580073496e-08,144.86829919315653,58.92288156152433,1829.6390345092716,32.59623013238064,727.6200066917341,609.8796781697572,5.677335293713836,17.234712299135918,15.36152811671339,32.59624041584931
2171,-2.99215412684548e-08,144.86829907352336,58.96312275572804,1829.639083637146,32.59623113596714,728.1282397705222,609.8796945457153,5.677335286907764,17.234712278474692,15.36152811671339,32.59624039518808
2172,-2.694131420244557e-08,144.8682989658058,59.00336394990016,1829.6391278718174,32.59623203959506,728.6364728615977,609.8797092906058,5.677335280779584,17.23471225987135,15.36152811671339,32.59624037658474
2173,-0.010533629097426939,144.86829886881705,59.04360514404386,1665.6752140966769,29.336608835635552,729.099160421069,555.225071365559,5.67733527526178,17.234712243120928,15.36152811671339,32.59624035983432
2174,-0.019992710017070994,144.83037780406633,59.08384107135954,1517.7600441110021,26.402947952071997,729.520760433322,505.92001470366733,5.675178183562077,17.22816395014123,15.36152811671339,32.58969206685462
2175,-0.028484779570070975,144.75840404800488,59.12406173550566,1384.3901899076502,23.762653156864797,729.9053132638519,461.4633966358834,5.671085600759186,17.21574007810987,15.36152811671339,32.57726819482326
2176,-0.036106608519117095,144.65585884155263,59.16425816090699,1264.1896877375652,21.38638784117832,730.2564770660013,421.3965625791884,5.665258173417639,17.198049730705712,15.36152811671339,32.559577847419106
2177,-0.04294529958278375,144.5258750508838,59.204422290614275,1155.9020052887117,19.24774905706049,730.5775609563592,385.3006684295706,5.6578774041543,17.17564389623953,15.36152811671339,32.53717201295292
2178,-0.049079251984220175,144.37127197238576,59.24454689436751,1058.3818793665973,17.32297415135444,730.8715559228499,352.7939597888658,5.649107336092159,17.149020561157982,15.36152811671339,32.51054867787138
2179,-0.05457903001940653,144.19458666524258,59.284625485844956,970.5872179897609,15.590676736218997,731.1411634834026,323.52907266325366,5.639096117231093,17.11862945901096,15.36152811671339,32.48015757572435
2180,-0.05950814514830818,143.99810215717272,59.3246522481814,891.5712066754747,14.031609062597097,731.3888221519236,297.19040222515827,5.627977447089357,17.08487646202768,15.36152811671339,32.44640457874107
2181,-0.06392376018037245,143.78387283463883,59.364621966930265,820.4747166005708,12.628448156337388,731.6167317954238,273.49157220019026,5.615871909614474,17.048127627440255,15.36152811671339,32.409655744153646
2182,-0.06787732328356781,143.55374729798947,59.40452996972646,756.5190798126932,11.36560334070365,731.8268759842606,252.17302660423107,5.602888197481117,17.00871291409032,15.36152811671339,32.37024103080371
2183,-0.0714151387852765,143.30938893416862,59.44437207198093,698.9992717576205,10.229043006633285,732.0210424486377,232.99975725254018,5.58912423360828,16.96692958702371,15.36152811671339,32.3284577037371
2184,-0.07457888104622798,143.05229443454164,59.484144528004364,647.2775224901543,9.206138705969957,732.2008417604405,215.75917416338476,5.574668196134313,16.92304532901182,15.36152811671339,32.28457344572521
2185,-0.07740605706837479,142.78381046277522,59.52384398701788,600.7773637772605,8.285524835372962,732.3677243614898,200.2591212590868,5.559599453263041,16.877301078468157,15.36152811671339,32.238829195181545
2186,-0.07993042293783542,142.50514865732907,59.56346745356233,558.9781088652551,7.456972351835667,732.5229960583968,186.32603628841835,5.543989414396377,16.82991361323545,15.36152811671339,32.19144172994884
2187,-0.08218235869900331,142.21739913475287,59.603012251866794,521.4097541555718,6.7112751166521,732.6678321012178,173.8032513851906,5.527902303845874,16.78107789934529,15.36152811671339,32.14260601605868
2188,-0.0841892058004081,141.92154264343645,59.64247599378043,487.64828676867967,6.04014760498689,732.8032899586535,162.5494289228932,5.511395863204008,16.730969223209794,15.36152811671339,32.092497339923185
2189,-0.08597557084215075,141.618461502555,59.681856549911814,457.311378458308,5.436132844488201,732.9303208971141,152.43712615276934,5.4945219881837515,16.679745124878366,15.36152811671339,32.04127324159175
2190,-0.08756359898440308,141.30894944752325,59.72115202365488,430.0544441599387,4.892519560039381,733.0497804649364,143.35148138664624,5.477327305424333,16.627547149049526,15.36152811671339,31.989075265762917
2191,-0.08897322004263962,140.9937204911794,59.76036072781304,405.5670422955689,4.4032676040354435,733.1624379766852,135.18901409852296,5.459853694428059,16.574502429516887,15.36152811671339,31.936030546230278
2192,-0.09022236999441102,140.6734168990259,59.79948116356168,383.5695935563915,3.962940843631899,733.2689850860064,127.85653118546382,5.442138759450731,16.520725121689004,15.36152811671339,31.882253238402395
2193,-0.0913271903513552,140.34861636704602,59.8385120015153,363.8103950463097,3.566646759268709,733.3700435290748,121.27013168210323,5.424216255825358,16.46631769678219,15.36152811671339,31.827845813495582
2194,-0.09230220760586817,140.01983848178114,59.87745206468875,346.0629072357415,3.2099820833418384,733.4661721144181,115.35430241191384,5.406116474862543,16.41137211026436,15.36152811671339,31.77290022697775
2195,-0.09316049474178874,139.6875505344,59.91630031316321,330.12329202541616,2.888983875007655,733.5578730288696,110.04109734180538,5.387866591145742,16.355970856140793,15.36152811671339,31.717498972854184
2196,-0.09391381660021486,139.35217275332957,59.95505583028651,315.8081812598907,2.6000854875068895,733.645597523664,105.26939375329691,5.369490975729024,16.30018791772999,15.36152811671339,31.66171603444338
2197,-0.094572760713013,139.01408301356878,59.99371781025414,302.9526561883307,2.3400769387562006,733.729751039272,100.98421872944358,5.351011478450779,16.244089624684687,15.36152811671339,31.605617741398078
2198,-0.09514685505576759,138.67362107500193,60.0322855469331,291.4084195910712,2.1060692448805804,733.8106978224916,97.1361398636904,5.3324476823005895,16.187735425174473,15.36152811671339,31.549263541887864
2199,-0.09564467402709267,138.33109239680118,60.070758423804186,281.04214353363653,1.8954623203925225,733.8887650845843,93.68071451121217,5.313817132518319,16.131178581362963,15.36152811671339,31.492706698076354
2200,-0.09607393383081296,137.98677157030366,60.10913590491074,271.73397694503774,1.7059160883532702,733.9642467448468,90.57799231501258,5.2951355428649105,16.074466795584957,15.36152811671339,31.435994912298344
2201,-0.09644157832008758,137.6409054085127,60.14741752671335,263.3761984224664,1.5353244795179433,734.0374067999642,87.79206614082213,5.276416981282484,16.017642773955654,15.36152811671339,31.379170890669048
2202,-0.09675385625681394,137.2937157265604,60.18560289075989,255.8720008246768,1.381792031566149,734.1084823557488,85.29066694155894,5.2576740369571,15.960744733523839,15.36152811671339,31.32227285023723
2203,-0.09701639084444846,136.94540184403587,60.22369165708914,249.1343953211603,1.243612828409534,734.1776863544492,83.04479844038677,5.238917970609697,15.903806858510729,15.36152811671339,31.265334975224118
2204,-0.09723424230667063,136.59614283699585,60.26168353829484,243.0852236072966,1.1192515455685808,734.2452100276735,81.02840786909886,5.220158849668807,15.846859710654424,15.36152811671339,31.20838782736781
2205,-0.09741196420715419,136.24609956469183,60.299578294183966,237.65426797358504,1.0073263910117227,734.3112251021106,79.21808932452834,5.201405669821353,15.789930598202199,15.36152811671339,31.15145871491559
2206,-0.09755365413624353,135.8954164935461,60.33737572696983,232.7784498285871,0.9065937519105505,734.3758857826185,77.59281660952904,5.18266646429444,15.733043907657724,15.36152811671339,31.094572024371114
2207,-0.10029972376379753,135.54422333865563,60.37507567694653,190.0,0.0,734.4286635603963,63.333333333333336,5.16394840209044,15.676221401993761,15.36152811671339,31.03774951870715
2208,-0.10011142607953465,135.18314433310596,60.41267670023427,190.0,0.0,734.4814413381741,63.333333333333336,5.144753938862826,15.617952683598611,15.36152811671339,30.979480800312
2209,-0.09992398276141576,134.82274319921962,60.450177517947104,190.0,0.0,734.5342191159519,63.333333333333336,5.125646566985264,15.55994834880672,15.36152811671339,30.92147646552011
2210,-0.09973738939261889,134.4630168612785,60.4875783179555,190.0,0.0,734.5869968937297,63.333333333333336,5.106625836221057,15.50220703083253,15.36152811671339,30.86373514754592
2211,-0.09955164158686532,134.10396225946508,60.52487928727783,190.0,0.0,734.6397746715076,63.333333333333336,5.087691299446993,15.444727372342088,15.36152811671339,30.806255489055477
2212,-0.09936673498817335,133.74557634975235,60.562080612084664,190.0,0.0,734.6925524492854,63.333333333333336,5.06884251262824,15.387508025376858,15.36152811671339,30.749036142090247
2213,-0.09918266527061455,133.38785610379495,60.59918247770321,190.0,0.0,734.7453302270632,63.333333333333336,5.050079034793499,15.330547651278286,15.36152811671339,30.69207576799168
2214,-0.0989994281380721,133.0307985088207,60.63618506862163,190.0,0.0,734.798108004841,63.333333333333336,5.031400428010374,15.273844920613024,15.36152811671339,30.635373037326413
2215,-0.09881701932400162,132.67440056752366,60.67308856849335,190.0,0.0,734.8508857826188,63.333333333333336,5.012806257360989,15.217398513098917,15.36152811671339,30.578926629812308
2216,-0.09863543459119418,132.31865929795725,60.70989316014133,190.0,0.0,734.9036635603966,63.333333333333336,4.994296090917825,15.161207117531653,15.36152811671339,30.522735234245044
2217,-0.09845466973154145,131.96357173342895,60.746599025562354,190.0,0.0,734.9564413381744,63.333333333333336,4.97586949971979,15.105269431712118,15.36152811671339,30.466797548425507
2218,-0.0982747205658034,131.6091349223954,60.78320634593122,190.0,0.0,735.0092191159522,63.333333333333336,4.95752605774853,15.049584162374476,15.36152811671339,30.411112279087867
2219,-0.09809558294337767,131.2553459283585,60.81971530160494,190.0,0.0,735.06199689373,63.333333333333336,4.939265341904929,14.994150025114836,15.36152811671339,30.355678141828225
2220,-0.09791725274207168,130.90220182976233,60.85612607212689,190.0,0.0,735.1147746715078,63.333333333333336,4.921086931985866,14.938965744320692,15.36152811671339,30.300493861034084
2221,-0.09773972586787641,130.5496997198909,60.892438836231015,190.0,0.0,735.1675524492856,63.333333333333336,4.902990410661171,14.884030053100966,15.36152811671339,30.24555816981436
2222,-0.09756299825474264,130.19783670676654,60.92865377184583,190.0,0.0,735.2203302270634,63.333333333333336,4.884975363450797,14.829341693216726,15.36152811671339,30.190869809930117
2223,-0.09738706586435911,129.84660991304946,60.96477105609858,190.0,0.0,735.2731080048412,63.333333333333336,4.86704137870222,14.774899415012538,15.36152811671339,30.136427531725932
2224,-0.0972119246859328,129.49601647593775,61.000790865319274,190.0,0.0,735.325885782619,63.333333333333336,4.849188047568041,14.720701977348519,15.36152811671339,30.08223009406191
2225,-0.09703757073597129,129.14605354706842,61.03671337504469,190.0,0.0,735.3786635603968,63.333333333333336,4.831414963983789,14.66674814753293,15.36152811671339,30.02827626424632
2226,-0.09686400005806711,128.79671829241892,61.0725387600224,190.0,0.0,735.4314413381746,63.333333333333336,4.813721724645952,14.613036701255481,15.36152811671339,29.974564817968872
2227,-0.0966912087226842,128.44800789220986,61.108267194214704,190.0,0.0,735.4842191159524,63.333333333333336,4.796107928990201,14.559566422521238,15.36152811671339,29.92109453923463
2228,-0.09651919282694622,128.09991954080823,61.14389885080262,190.0,0.0,735.5369968937302,63.333333333333336,4.7785731791698165,14.506336103585124,15.36152811671339,29.867864220298515
2229,-0.09634794849442693,127.75245044663122,61.17943390218977,190.0,0.0,735.589774671508,63.333333333333336,4.761117080034312,14.453344544887026,15.36152811671339,29.81487266160042
